Item,TypeID,Volume_m3,Region_1,Region_2,Buy1,Sell1,Buy2,Sell2,Fee_per_m3,Profit_1,Profit_2,Profit_3,Profit_4,ROI_1,ROI_2,ROI_3,ROI_4,Timestamp
Tritanium,34,0.01,jita,C-J6MT,4.08,4.24,4.11,4.65,1200,-11.969999999999999,-12.130000000000003,-11.429999999999998,-11.590000000000002,-0.7444029850746269,-0.7469211822660099,-0.710820895522388,-0.7136699507389163,2025-12-27 08:28:50.988248
Pyerite,35,0.01,jita,C-J6MT,23.57,24.81,23.3,40.0,1200,-12.27,-13.510000000000002,4.43,3.1899999999999977,-0.34495361259488333,-0.36701983156750884,0.12454315434354793,0.0866612333604998,2025-12-27 08:28:50.992398
Mexallon,36,0.01,jita,C-J6MT,43.1,48.65,32.2,55.36,1200,-22.9,-28.449999999999996,0.259999999999998,-5.289999999999999,-0.4156079854809437,-0.46908491343775754,0.004718693284936443,-0.0872217642209398,2025-12-27 08:28:50.996429
Isogen,37,0.01,jita,C-J6MT,180.4,209.8,165.6,197.0,1200,-26.80000000000001,-56.20000000000002,4.599999999999994,-24.80000000000001,-0.13929313929313936,-0.25338142470694325,0.02390852390852388,-0.1118124436429216,2025-12-27 08:28:51.000494
Nocxium,38,0.01,jita,C-J6MT,833.1,889.6,742.0,828.3,1200,-103.10000000000002,-159.60000000000002,-16.800000000000068,-73.30000000000007,-0.12199739675778017,-0.1770186335403727,-0.019879304224352228,-0.08129991126885544,2025-12-27 08:28:51.008907
Zydrine,39,0.01,jita,C-J6MT,1483.0,1567.0,1402.0,1545.0,1200,-93.0,-177.0,50.0,-34.0,-0.06220735785953177,-0.11209626345788473,0.033444816053511704,-0.021532615579480684,2025-12-27 08:28:51.004844
Megacyte,40,0.01,jita,C-J6MT,3004.0,3114.0,2709.0,2860.0,1200,-307.0,-417.0,-156.0,-266.0,-0.10179045092838196,-0.13339731285988485,-0.05172413793103448,-0.08509277031349968,2025-12-27 08:28:51.013086
Morphite,11399,0.01,jita,C-J6MT,19500.0,21100.0,17060.0,20900.0,1200,-2452.0,-4052.0,1388.0,-212.0,-0.12566625666256662,-0.19192876089427813,0.07113571135711357,-0.01004168245547556,2025-12-27 08:28:51.017438
