Sell_Min,Sell_Median,Sell_Average,Sell_1st Percentile,Sell_Standard Deviation,Buy_Max,Buy_Median,Buy_Average,Buy_99th Percentile,Buy_Standard Deviation,Item,TypeID,Region,Timestamp
183900000.0,188100000.0,187507611.81,184000000.0,1488042.43,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 09:06:39
184000000.0,188100000.0,187540730.81,184000000.0,1453857.71,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 09:17:28
183900000.0,188100000.0,187475089.92,183900000.0,1520166.61,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 10:17:49
183900000.0,188100000.0,187475089.92,183900000.0,1520166.61,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 10:56:33
183900000.0,188100000.0,187475089.92,183900000.0,1520166.61,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 11:08:37
183900000.0,188100000.0,187475089.92,183900000.0,1520166.61,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 11:14:30
183900000.0,188100000.0,187475089.92,183900000.0,1520166.61,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 12:33:18
183900000.0,188100000.0,187475089.92,183900000.0,1520166.61,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 13:23:06
183600000.0,188100000.0,187432326.82,183800000.0,1574542.66,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 14:16:06
183600000.0,188100000.0,187432326.82,183800000.0,1574542.66,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 15:17:18
183100000.0,188100000.0,186913186.38,183100000.0,2014431.34,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 16:20:18
183100000.0,188100000.0,186913186.38,183100000.0,2014431.34,150500000.0,150400000.0,142634518.18,150500000.0,10409164.92,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 17:15:58
182800000.0,188100000.0,186868652.42,182900000.0,2060270.17,150600000.0,150500000.0,144193175.4,150600000.0,9726710.08,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 18:22:57
182700000.0,188100000.0,186773582.19,182700000.0,2129879.17,150600000.0,150500000.0,144193175.4,150600000.0,9726710.08,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 19:14:35
182700000.0,188100000.0,186773582.19,182700000.0,2129879.17,150600000.0,150500000.0,144193175.4,150600000.0,9726710.08,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 20:19:07
182700000.0,188100000.0,186879218.12,182800000.0,2072040.13,150600000.0,150500000.0,144193175.4,150600000.0,9726710.08,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 21:16:02
182700000.0,188100000.0,186879218.12,182800000.0,2072040.13,150600000.0,150500000.0,144193175.4,150600000.0,9726710.08,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 22:16:56
182700000.0,188100000.0,186894711.58,182700000.0,2077200.95,150600000.0,150500000.0,144193175.4,150600000.0,9726710.08,Cyclone Fleet Issue,72811,C-J6MT,2025-11-02 23:16:35
