timestamp,price_index,volume_index,top3_share,h_index,entropy,liquidity_index,sma_10,returns,volatility,rsi,macd
2025-11-04T23:33:43.322551+00:00,50.02111233833418,14405567956.372116,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5343424938382529,,,,,0.0
2025-11-05T00:32:18.950775+00:00,50.00008711500572,14322268436.375393,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5389281870968359,,-0.000420326984858832,,,-0.0016772257925836698
2025-11-05T01:27:13.540590+00:00,50.00846802505282,14161432168.569883,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5393792030678185,,0.00016761790890140738,,,-0.002303615275408788
2025-11-05T03:14:35.349287+00:00,49.99287163143954,14055088752.245268,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5395059466305494,,-0.0003118750529503833,,,-0.004012280995773665
2025-11-05T04:25:54.318799+00:00,50.00753363106314,14031961904.220358,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5393043704216005,,0.0002932818048879682,,,-0.004135637006193349
2025-11-05T05:22:47.552293+00:00,49.98585493786853,14022289714.108225,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5402009402183742,,-0.000433508546023198,,,-0.005914508129521323
2025-11-05T06:33:24.660124+00:00,49.96922665529625,14029984624.168688,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5382872089875739,,-0.00033265976130558705,,,-0.008567281458354614
2025-11-05T07:23:15.295728+00:00,49.96727089261693,13993514005.573936,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5380553583581686,,-3.913934255594942e-05,,,-0.010704047539888961
2025-11-05T08:29:33.800251+00:00,49.96262862556007,13963469016.387594,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5381049963738409,,-9.290615584822692e-05,,,-0.012626491869959011
2025-11-05T09:24:31.524707+00:00,49.95712495245483,13936112151.140211,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5378674796031482,49.9872178804692,-0.00011015579557438482,,,-0.014427828252387087
2025-11-05T10:24:42.358193+00:00,49.97034501118604,13793695955.459318,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.537219906771887,49.98214114775438,0.0002646280934659462,0.0002740513639211701,,-0.014620120411038329
2025-11-05T11:21:43.386836+00:00,49.957514470390045,13878470518.373621,0.9547198754279698,0.5625534803809866,0.8954981358334324,0.5481264311983891,49.97788388329282,-0.00025676310205835495,0.00025727621444585324,,-0.015627684525782115
