timestamp,price_index,volume_index,top3_share,h_index,entropy,liquidity_index,sma_10,returns,volatility,rsi,macd
2025-11-11T13:34:02.006020+00:00,381.5619298118476,270674786.82013655,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4688010108440221,384.0358801290715,-0.006709237578509275,0.0025016788591189737,19.736116144796185,-1.1506769248808268
2025-11-11T14:23:35.902457+00:00,381.4483284450311,280142620.2543879,0.3120043307943065,0.0669429464658325,2.973476931240284,0.464670883342048,383.77910367075873,-0.0002977272047882673,0.002484102131488606,20.968830207747914,-1.2805616262139097
2025-11-11T15:24:26.544155+00:00,381.4188851546829,280195654.97856826,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4645558198795795,383.47189525752685,-7.718814883317382e-05,0.002405689533331743,21.387994692008775,-1.3700786019730913
2025-11-11T16:28:17.679408+00:00,381.65577365372405,280478698.3324944,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4652794221215764,383.14819737697024,0.0006210717619423711,0.002373095491663753,24.874521606639476,-1.4057024650862786
2025-11-11T17:21:31.262203+00:00,378.3094001621215,280731101.5540644,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4664740546835552,382.4649034950735,-0.008768041053241582,0.00337349432741766,17.27246726304425,-1.6845406709571193
2025-11-11T18:32:04.618813+00:00,378.14508262605005,280796136.0341542,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4668378749153568,381.8955133146864,-0.0004343469551669754,0.003346828116001929,18.211005057026284,-1.8969145596769295
2025-11-11T19:20:00.426626+00:00,377.4223655355597,281451863.8104073,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4669763393587885,381.23033824153697,-0.001911216418501005,0.003264954154367807,12.726925541958607,-2.0993397439873434
2025-11-11T20:25:33.301291+00:00,377.06659515261407,281530345.95428383,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4672286832836227,380.52596216659384,-0.0009426319567490404,0.003216299410854524,8.531080553525896,-2.262391417582535
2025-11-11T21:22:57.031918+00:00,376.73149694665767,280042447.7472875,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4669455797936043,379.7899068530238,-0.0008886976737378927,0.0031748237824910197,5.833221695101699,-2.3910876977395787
2025-11-11T22:22:15.660564+00:00,376.9610207492682,280513443.3385642,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4674171303390105,379.0720878237557,0.0006092503665628968,0.0032132419842590314,9.291647471530112,-2.446359662922305
2025-11-11T23:21:31.072858+00:00,377.208458473704,277613813.9921903,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4663608308134406,378.63674068994135,0.0006564013540286684,0.0028009726381637095,9.423589053126534,-2.4420465446583535
2025-11-12T01:27:01.315279+00:00,378.18019486432695,278799124.12237185,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4669174092878431,378.30992733187094,0.002576125664188078,0.0030350239381415345,18.442005698914855,-2.333320297824571
2025-11-12T03:16:39.748517+00:00,377.8374082446533,278921352.18061495,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4668620235425146,377.9517796408679,-0.0009064108177230246,0.0030226861790375553,17.826368592693782,-2.2488901732669433
2025-11-12T04:28:44.631263+00:00,376.8108811831077,277829931.02152014,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4667140651803497,377.46729039380637,-0.0027168486739167497,0.0030155788200906066,15.753876279963904,-2.2390010358790278
2025-11-12T05:25:00.035869+00:00,376.6238465317568,277823695.08438283,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4667471026736448,377.2987350307698,-0.0004963621293623266,0.0014690499758631455,20.285647640219935,-2.220657598023365
2025-11-12T06:32:57.423663+00:00,377.6034667420004,278739261.8129795,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4664896444139353,377.24457344236487,0.002601057312925814,0.0017569806845005656,29.047703087507912,-2.1028329778261536
2025-11-12T07:24:22.753133+00:00,377.34295877590085,278740425.3994898,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4665185398674164,377.236632766399,-0.0006898982372891549,0.0016601061255806181,28.334152614387477,-2.0073375948781518
2025-11-12T08:30:14.874432+00:00,377.1634345049732,278443072.4165153,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4664344766386074,377.2463167016349,-0.00047575889983475506,0.0016376831591420477,25.97416318716772,-1.923964657259205
2025-11-12T09:25:30.147090+00:00,376.357341977078,278445236.3623041,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4663037056558782,377.2089012046769,-0.0021372499403427003,0.0017583880674900652,35.664959692373486,-1.9010221339168538
2025-11-12T10:25:50.465156+00:00,376.78860653560025,278453380.071641,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4664277518915168,377.1916597833102,0.0011458911795283466,0.0017902696373569052,40.41446561784021,-1.8269802817987397
2025-11-12T11:20:55.636152+00:00,376.45472237024114,278302639.3606477,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4664064511141137,377.1162861729639,-0.0008861312671554211,0.001789640831975846,42.76453662616259,-1.774784629862495
2025-11-12T12:44:56.619117+00:00,376.4753370557399,279058001.67518955,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4665147601193931,376.9458003921051,5.476006614801854e-05,0.0015112503284216228,45.345635917932846,-1.7120206583642812
2025-11-12T13:36:46.706130+00:00,377.64293431294993,280097705.9089675,0.3120043307943065,0.0669429464658325,2.973476931240284,0.465951642995547,376.9263529989348,0.0031013910933483935,0.0018666157795564002,56.34338875342934,-1.5501947381438868
2025-11-12T14:24:03.129372+00:00,377.1571143738775,280105222.1548576,0.3120043307943065,0.0669429464658325,2.973476931240284,0.465981073971424,376.96097631801183,-0.0012864531411299618,0.0016855654602661095,51.31775414504152,-1.4444968785451806
2025-11-12T15:26:23.293564+00:00,377.4983578715149,281612299.8654944,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4673915498778278,377.0484274519876,0.0009047781007760491,0.00168935048939042,51.923875976589976,-1.3180019587796892
2025-11-12T16:30:41.717925+00:00,377.3433667873207,281577289.0676639,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4667470368981317,377.0224174565197,-0.00041057419446299814,0.0014752055551022789,43.77129126371453,-1.2162402482007906
2025-11-12T17:24:18.920865+00:00,376.92672212703496,282131263.28214544,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4661347339711615,376.98079379163306,-0.0011041526020001413,0.0015002162632971822,43.295266035104454,-1.1558887356252967
2025-11-12T18:32:26.275440+00:00,376.27608039531583,290686097.6962612,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4653375929928898,376.8920583806673,-0.0017261756557017671,0.0015839246313938712,45.83195109908213,-1.147335309948346
2025-11-12T19:19:47.072780+00:00,376.1266940633297,290602352.38747424,0.3120043307943065,0.0669429464658325,2.973476931240284,0.4656664045265598,376.8689935892925,-0.0003970125654259027,0.0014407593819443837,46.102496904021805,-1.1394757201895231
